classification,reason,event_date,contribution_period,Krankenkasse,amount_paid,amount_outstanding,event_type,source_file,source_snippet,confidence
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-03-14,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/01_Accountant_Emails/46583 - Rechnung 250253_2025 vom 14.03.2025, Aufträge 31_25, 33_24, 34_24, 34_25, Mandant 42303.pdf","n Lohnkonten und Anfertigung der Lohnabrechnung 595,00 EUR AN Dezember/2024 2 15,00 EUR Abmeldung eines Arbeitnehmers nach § 25 DEÜV 30,00 EUR AN Dezember/2024 1 15,00 EUR Pfändungen Garnishment 15,00 EUR AN Dezember/2024 3 15,00 EUR Erstellen eines Antrags auf Lohnfortzahlungserstattung Requests of reimbursement of wages for the health insurances 45,00 EUR AN Dezember/2024 1 25,00 EUR Arbeitsbescheinigung nach §312 ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-03-14,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/46583 - Rechnung 250253_2025 vom 14.03.2025, Aufträge 31_25, 33_24, 34_24, 34_25, Mandant 42303.pdf","n Lohnkonten und Anfertigung der Lohnabrechnung 595,00 EUR AN Dezember/2024 2 15,00 EUR Abmeldung eines Arbeitnehmers nach § 25 DEÜV 30,00 EUR AN Dezember/2024 1 15,00 EUR Pfändungen Garnishment 15,00 EUR AN Dezember/2024 3 15,00 EUR Erstellen eines Antrags auf Lohnfortzahlungserstattung Requests of reimbursement of wages for the health insurances 45,00 EUR AN Dezember/2024 1 25,00 EUR Arbeitsbescheinigung nach §312 ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-03-14,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/46583 - Rechnung 250253_2025 vom 14.03.2025, Aufträge 31_25, 33_24, 34_24, 34_25, Mandant 42303__copy2.pdf","n Lohnkonten und Anfertigung der Lohnabrechnung 595,00 EUR AN Dezember/2024 2 15,00 EUR Abmeldung eines Arbeitnehmers nach § 25 DEÜV 30,00 EUR AN Dezember/2024 1 15,00 EUR Pfändungen Garnishment 15,00 EUR AN Dezember/2024 3 15,00 EUR Erstellen eines Antrags auf Lohnfortzahlungserstattung Requests of reimbursement of wages for the health insurances 45,00 EUR AN Dezember/2024 1 25,00 EUR Arbeitsbescheinigung nach §312 ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-03-31,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting/accountings022025/46851 - Rechnung 250303_2025 vom 31.03.2025, Aufträge 31_25, 33_25, 34_25, Mandant 42303.pdf","ung von Lohnkonten und Aufnahme der Stammdaten 50,00 EUR AN Februar/2025 3 15,00 EUR Abmeldung eines Arbeitnehmers nach § 25 DEÜV 45,00 EUR AN Februar/2025 4 15,00 EUR Pfändungen Garnishment 60,00 EUR AN Februar/2025 1 25,00 EUR Arbeitsbescheinigung nach §312 SGB III 25,00 EUR AN Februar/2025 Seite 1 Übertrag 1.605,00 EUR [[page 2]] Mandantennummer: 42303 Rechnungsnummer: 250303 Rechnungsjahr: 2025 Übertrag 1.605,00 ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-03-31,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/01_Accountant_Emails/46851 - Rechnung 250303_2025 vom 31.03.2025, Aufträge 31_25, 33_25, 34_25, Mandant 42303.pdf","ung von Lohnkonten und Aufnahme der Stammdaten 50,00 EUR AN Februar/2025 3 15,00 EUR Abmeldung eines Arbeitnehmers nach § 25 DEÜV 45,00 EUR AN Februar/2025 4 15,00 EUR Pfändungen Garnishment 60,00 EUR AN Februar/2025 1 25,00 EUR Arbeitsbescheinigung nach §312 SGB III 25,00 EUR AN Februar/2025 Seite 1 Übertrag 1.605,00 EUR [[page 2]] Mandantennummer: 42303 Rechnungsnummer: 250303 Rechnungsjahr: 2025 Übertrag 1.605,00 ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-03-31,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/46851 - Rechnung 250303_2025 vom 31.03.2025, Aufträge 31_25, 33_25, 34_25, Mandant 42303.pdf","ung von Lohnkonten und Aufnahme der Stammdaten 50,00 EUR AN Februar/2025 3 15,00 EUR Abmeldung eines Arbeitnehmers nach § 25 DEÜV 45,00 EUR AN Februar/2025 4 15,00 EUR Pfändungen Garnishment 60,00 EUR AN Februar/2025 1 25,00 EUR Arbeitsbescheinigung nach §312 SGB III 25,00 EUR AN Februar/2025 Seite 1 Übertrag 1.605,00 EUR [[page 2]] Mandantennummer: 42303 Rechnungsnummer: 250303 Rechnungsjahr: 2025 Übertrag 1.605,00 ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-03-31,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/46851 - Rechnung 250303_2025 vom 31.03.2025, Aufträge 31_25, 33_25, 34_25, Mandant 42303__copy2.pdf","ung von Lohnkonten und Aufnahme der Stammdaten 50,00 EUR AN Februar/2025 3 15,00 EUR Abmeldung eines Arbeitnehmers nach § 25 DEÜV 45,00 EUR AN Februar/2025 4 15,00 EUR Pfändungen Garnishment 60,00 EUR AN Februar/2025 1 25,00 EUR Arbeitsbescheinigung nach §312 SGB III 25,00 EUR AN Februar/2025 Seite 1 Übertrag 1.605,00 EUR [[page 2]] Mandantennummer: 42303 Rechnungsnummer: 250303 Rechnungsjahr: 2025 Übertrag 1.605,00 ",MEDIUM
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2025-04-01,2025-04,AOK,549.39,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/Favorit MP Martin Zahariev _4030475_vom_01.04.2025.pdf,"Pro Monatliche Gebühren PRO 33 19 11,99 395,67 2 Wegfahrsperre All in Wegfahrsperre All in 33 19 2,00 66,00 461,67 Zwischensumme 19 % USt. auf € 461,67 87,72 Endbetrag 549,39 Per SEPA-Lastschrift wird der Rechnungsbetrag von 549,39 € zum Mandat 104670000001 zu der Gläubiger-Id DE45ZZZ00002191456 von Ihrem Konto DE95100100100925729109 bei der Postbank Ndl Deutsche Bank, PBNKDEFFXXX, zum Fälligkeitstag 15.04.2025 abgeb",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2025-04-01,2025-04,AOK,549.39,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4030475_vom_01.04.2025.pdf,"Pro Monatliche Gebühren PRO 33 19 11,99 395,67 2 Wegfahrsperre All in Wegfahrsperre All in 33 19 2,00 66,00 461,67 Zwischensumme 19 % USt. auf € 461,67 87,72 Endbetrag 549,39 Per SEPA-Lastschrift wird der Rechnungsbetrag von 549,39 € zum Mandat 104670000001 zu der Gläubiger-Id DE45ZZZ00002191456 von Ihrem Konto DE95100100100925729109 bei der Postbank Ndl Deutsche Bank, PBNKDEFFXXX, zum Fälligkeitstag 15.04.2025 abgeb",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2025-04-01,2025-04,AOK,549.39,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4030475_vom_01.04.2025__copy2.pdf,"Pro Monatliche Gebühren PRO 33 19 11,99 395,67 2 Wegfahrsperre All in Wegfahrsperre All in 33 19 2,00 66,00 461,67 Zwischensumme 19 % USt. auf € 461,67 87,72 Endbetrag 549,39 Per SEPA-Lastschrift wird der Rechnungsbetrag von 549,39 € zum Mandat 104670000001 zu der Gläubiger-Id DE45ZZZ00002191456 von Ihrem Konto DE95100100100925729109 bei der Postbank Ndl Deutsche Bank, PBNKDEFFXXX, zum Fälligkeitstag 15.04.2025 abgeb",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2025-04-01,2025-04,AOK,549.39,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Favorit MP Martin Zahariev _4030475_vom_01.04.2025.pdf,"Pro Monatliche Gebühren PRO 33 19 11,99 395,67 2 Wegfahrsperre All in Wegfahrsperre All in 33 19 2,00 66,00 461,67 Zwischensumme 19 % USt. auf € 461,67 87,72 Endbetrag 549,39 Per SEPA-Lastschrift wird der Rechnungsbetrag von 549,39 € zum Mandat 104670000001 zu der Gläubiger-Id DE45ZZZ00002191456 von Ihrem Konto DE95100100100925729109 bei der Postbank Ndl Deutsche Bank, PBNKDEFFXXX, zum Fälligkeitstag 15.04.2025 abgeb",HIGH
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/testpayrollandworkinghours/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy2.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy3.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK PLUS,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/testpayrollandworkinghours/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK PLUS,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK PLUS,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy2.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,AOK PLUS,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy3.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,BKK Linde,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/testpayrollandworkinghours/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,BKK Linde,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,BKK Linde,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy2.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,BKK Linde,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy3.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,Techniker Krankenkasse,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/testpayrollandworkinghours/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,Techniker Krankenkasse,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,Techniker Krankenkasse,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy2.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-07,2025-03,Techniker Krankenkasse,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_März_2025__copy3.pdf,"798/10001/00006 für März 2025 07.04.2025 1 00006 101077 1 30 12101077S175 AOK Hessen 1709101 1111 2 30 021018 310325 92316524205 AZK-Std. - Unterbrechung 15.-15.03.2025, 17.-17.03.2025 und 25.-31.03.2025 2000 Gehalt L L J 2.007,72",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 03-2025.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenmrz2025/Lohnauswertungen.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 03-2025.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 03-2025__copy2.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 03-2025__copy3.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy16.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy34.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-04-09,2025-03,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy52.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im März 2025 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.201,49 AOK PLUS 01058 Dresden Überweisung 89878877 11.205,00 BKK Linde 65030 Wiesbaden Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-05-13,2025-04,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 04-2025.pdf,"i 2013 AG-Anteile zur Zukunftssicherung. Ab Juni 2013 setzt sich das Gesamtbrutto ohne diese AG-Anteile gemäß EntgeltBeschVO zusammen. 4) 4) 4) 6) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 4) 4) 4) 4) 5) 6) Ki.PV 659798 Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 09119 Chemnitz April 2025 00007 1 Georgiev, Emil 2.58000 2.58000 2.58000 2.",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-05-13,2025-04,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenapril2025/Lohnauswertungen.pdf,"i 2013 AG-Anteile zur Zukunftssicherung. Ab Juni 2013 setzt sich das Gesamtbrutto ohne diese AG-Anteile gemäß EntgeltBeschVO zusammen. 4) 4) 4) 6) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 4) 4) 4) 4) 5) 6) Ki.PV 659798 Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 09119 Chemnitz April 2025 00007 1 Georgiev, Emil 2.58000 2.58000 2.58000 2.",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-05-13,2025-04,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025.pdf,"i 2013 AG-Anteile zur Zukunftssicherung. Ab Juni 2013 setzt sich das Gesamtbrutto ohne diese AG-Anteile gemäß EntgeltBeschVO zusammen. 4) 4) 4) 6) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 4) 4) 4) 4) 5) 6) Ki.PV 659798 Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 09119 Chemnitz April 2025 00007 1 Georgiev, Emil 2.58000 2.58000 2.58000 2.",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-05-13,2025-04,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy2.pdf,"i 2013 AG-Anteile zur Zukunftssicherung. Ab Juni 2013 setzt sich das Gesamtbrutto ohne diese AG-Anteile gemäß EntgeltBeschVO zusammen. 4) 4) 4) 6) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 4) 4) 4) 4) 5) 6) Ki.PV 659798 Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 09119 Chemnitz April 2025 00007 1 Georgiev, Emil 2.58000 2.58000 2.58000 2.",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-05-13,2025-04,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy3.pdf,"i 2013 AG-Anteile zur Zukunftssicherung. Ab Juni 2013 setzt sich das Gesamtbrutto ohne diese AG-Anteile gemäß EntgeltBeschVO zusammen. 4) 4) 4) 6) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 4) 4) 4) 4) 5) 6) Ki.PV 659798 Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 09119 Chemnitz April 2025 00007 1 Georgiev, Emil 2.58000 2.58000 2.58000 2.",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2025-05-13,2025-04,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy10.pdf,"i 2013 AG-Anteile zur Zukunftssicherung. Ab Juni 2013 setzt sich das Gesamtbrutto ohne diese AG-Anteile gemäß EntgeltBeschVO zusammen. 4) 4) 4) 6) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 4) 4) 4) 4) 5) 6) Ki.PV 659798 Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 09119 Chemnitz April 2025 00007 1 Georgiev, Emil 2.58000 2.58000 2.58000 2.",MEDIUM
